USAF,WBAN,STATION NAME,CTRY,ST,CALL,LAT,LON,ELEV(M),BEGIN,END
166820,99999,ANDRAVIDA,GR,,LGAD,+37.921,+021.293,+0016.8,19650424,20150513
166830,99999,KIMI,GR,,,+38.633,+024.100,+0221.0,19640101,19710321
166840,99999,SKIROS,GR,,LGSY,+38.968,+024.487,+0013.4,19491001,20150513
166850,99999,KEFALLINIA,GR,,LGKF,+38.120,+020.500,+0018.0,19651204,20150513
166870,99999,ARAXOS,GR,,LGRX,+38.151,+021.426,+0014.0,19420101,20150512
166890,99999,PATRAI,GR,,,+38.250,+021.733,+0003.0,19321101,20061024
166900,99999,PLATANOS,GR,,,+38.600,+021.783,+0851.0,19830801,19840217
166970,99999,CHALKIS,GR,,,+38.467,+023.600,+0006.1,19651205,19700514
166990,99999,TANAGRA,GR,,LGTG,+38.340,+023.565,+0147.8,19651204,20150512
167010,99999,ATHINAI (FILADELFIA),GR,,,+38.050,+023.667,+0138.0,19490930,20091117
167040,99999,CHIOS DODECANESE IS,GR,,,+38.367,+026.150,+0061.0,19491001,19710318
167050,99999,ZAKYNTHOS,GR,,,+37.783,+020.883,+0004.0,19321101,19710318
167060,99999,CHIOS,GR,,LGHI,+38.343,+026.141,+0004.6,19910828,20150512
167100,99999,TRIPOLIS,GR,,LGTP,+37.531,+022.404,+0644.0,19321101,20150513
167110,99999,TRIPOLIS,GR,,,+37.517,+022.350,+0666.0,19491001,19591231
167120,99999,CORINTH RUINS,GR,,,+37.933,+022.950,+0015.0,19651204,19700518
167140,99999,ATHENS OBSERVATORY,GR,,,+37.967,+023.717,+0107.0,20010808,20010810
167150,99999,TATOI,GR,,LGTT,+38.109,+023.784,+0239.3,19660804,20150513
167160,99999,ATHINAI,GR,,LGAT,+37.882,+023.735,+0021.0,19490301,20150512
167161,99999,ELEFTHERIOS VENIZELOS INTL,GR,,LGAV,+37.936,+023.944,+0093.9,20040105,20150513
167170,99999,PIRAEUS,GR,,,+37.983,+023.567,+0002.0,19651205,20091117
167180,99999,ELEFSIS,GR,,LGEL,+38.064,+023.556,+0043.6,19651204,20150513
167190,99999,ZAKINTHOS,GR,,,+37.783,+020.883,+0004.0,20090915,20150513
167193,99999,DIONYSIOS SOLOMOS,GR,,LGZA,+37.751,+020.884,+0004.6,19910902,20150513
167210,99999,SAMOS ISLAND,GR,,,+37.750,+026.867,+0048.0,19491002,19810211
167230,99999,SAMOS,GR,,LGSM,+37.690,+026.912,+0005.8,19780407,20150512
167240,99999,KALAMATA,GR,,,+37.033,+022.100,+0004.9,19600701,19710318
167260,99999,KALAMATA,GR,,LGKL,+37.068,+022.026,+0007.9,19730512,20150513
167263,99999,MIKONOS,GR,,LGMK,+37.435,+025.348,+0123.4,19910827,20150512
167264,99999,SYROS,GR,,LGSO,+37.423,+024.951,+0071.9,19980201,20150513
167300,99999,SIROS ISLAND,GR,,,+37.450,+024.950,+0010.0,19651205,19730222
167320,99999,NAXOS,GR,,,+37.100,+025.367,+0009.8,19381010,20150513
167330,99999,XIROKAMBOS,GR,,,+37.117,+026.867,+0022.0,19350101,19391231
167340,99999,METHONI,GR,,,+36.833,+021.700,+0053.2,19340201,20150513
167341,99999,CYCLADES ISLANDS,GR,,LGNX,+37.083,+025.367,+0003.0,20040510,20150512
167380,99999,MILOS,GR,,,+36.733,+024.433,+0168.4,19321101,20150513
167400,99999,KOS ISLAND,GR,,,+36.800,+027.100,+0125.0,19670318,19710318
167410,99999,EL VENIZELOS,GR,,,+37.917,+023.933,+0073.5,20090915,20150513
167420,99999,KOS,GR,,LGKO,+36.793,+027.092,+0125.6,19821001,20150513
167430,99999,KITHIRA,GR,,LGKC,+36.274,+023.017,+0318.5,19330101,20150513
167440,99999,THIRA (AIRPORT),GR,,,+36.417,+025.433,+0036.0,19350101,20020513
167443,99999,SANTORINI,GR,,LGSR,+36.399,+025.479,+0038.7,19910801,20150513
167460,99999,SOUDA,GR,,LGSA,+35.532,+024.150,+0149.4,19321101,20150513
167464,33209,SOUDA BAY CRETE,GR,CR,KQNC,+35.533,+024.150,+0146.3,19730801,20041118
167470,99999,KHANIA,GR,,,+35.500,+024.033,+0062.0,19491001,19700514
167480,99999,KARPATHOS (TOWN),GR,,,+35.500,+027.217,+0009.0,19920612,20041216
167490,99999,DIAGORAS,GR,,LGRP,+36.405,+028.086,+0005.8,19350101,20150513
167494,99999,RHODES/PARADISSI  &,GR,,,+36.383,+028.117,+0062.0,19770803,19870320
167500,99999,TAVRONITIS BEACH,GR,,,+35.533,+023.817,+0025.0,19410809,20091117
167540,99999,NIKOS KAZANTZAKIS,GR,,LGIR,+35.340,+025.180,+0035.1,19321101,20150513
167543,99999,KARPATHOS,GR,,LGKP,+35.421,+027.146,+0020.1,19980201,20150513
167560,99999,IERAPETRA,GR,,,+35.000,+025.733,+0013.0,19651204,20030306
167570,99999,SITIA,GR,,,+35.200,+026.100,+0028.0,19640101,20150513
167580,99999,RETHYMNON,GR,,,+35.350,+024.517,+0007.0,19670317,20030317
167590,99999,TYMBAKION (AIRPORT),GR,,,+35.000,+024.750,+0007.0,19420108,20150512
167600,99999,KASTELI (AIRPORT),GR,,,+35.183,+025.317,+0336.0,20090323,20150513
167650,99999,KARPATHOS (AIRPORT),GR,,,+35.517,+027.250,+0006.0,19910920,20150513
169990,99999,UNKNOWN TEST STN,GR,,,+00.000,+000.000,-0999.0,19860101,20030128
173721,99999,ERCAN/TYMBOU,CY,,,+35.150,+033.500,+0117.0,19870302,19881027
175000,99999,GUZELYURT,CY,,LCGU,+35.183,+032.983,+0052.0,20050322,20150512
175010,99999,LEFKE,CY,,,+35.817,+032.850,+0129.0,20080721,20150513
175050,99999,AKDENIZ,CY,,LCAK,+35.300,+032.967,+0089.0,20080721,20150513
175070,99999,YESILIRMAK,CY,,LCYS,+35.167,+032.733,+0020.0,20090701,20150512
175100,99999,GIRNE,CY,,,+35.350,+033.333,+0010.0,20050322,20150512
175150,99999,LEFKOSA,CY,,,+35.200,+033.350,+0131.0,20050323,20150513
175210,99999,ERCAN,CY,,,+35.150,+033.500,+0119.0,20050322,20150513
175300,99999,GECITKALE,CY,,,+35.233,+033.733,+0045.0,20090701,20150513
175350,99999,ISKELE,CY,,LCIS,+35.283,+033.883,+0039.0,20080721,20150513
175400,99999,GAZIMAGUSA,CY,,,+35.133,+033.933,+0000.0,20050322,20150513
175470,99999,DIPKARPAZ,CY,,LCDP,+35.583,+034.383,+0136.0,20090701,20150513
175500,99999,YENIERENKOY,CY,,,+35.533,+034.017,+0123.0,20080721,20150513
176000,99999,PAFOS INTL,CY,,LCPH,+34.718,+032.486,+0012.5,19490101,20150513
176010,99999,AKROTIRI,CY,,LCRA,+34.590,+032.988,+0023.2,19600103,20150513
176020,99999,GECITKALE,CY,,,+35.233,-033.717,+0044.0,19490101,20090918
176051,99999,ERCAN/TYMBOU,CY,,,+35.150,+033.500,+0117.0,19890131,19900119
176060,99999,NICOSIA AIRFIELD,CY,,,+35.150,+033.283,+0216.7,19490101,19760111
176070,99999,NICOSIA/ATHALASSA,CY,,LCNC,+35.150,+033.400,+0161.0,19900101,20150512
176074,99999,ERCAN,CY,,LCEN,+35.167,+033.500,+0119.0,19921219,20150513
176083,99999,BOGUS CYPRUS,CY,,LCGK,,,,19860620,19881028
176090,99999,LARNACA,CY,,LCLK,+34.875,+033.625,+0002.4,19770101,20150513
176110,99999,AYIOS NICOLAOS,CY,,,+35.083,+033.900,+0037.0,19541215,20070127
176170,99999,KARPAZIA,CY,,,+35.667,+034.567,+0006.0,19490101,19531231
200290,99999,ABELOYA,SV,,,+79.000,+030.167,+0000.0,19600119,19621230
201080,99999,LONGYEARBYEN,SV,,,+70.433,+083.750,+0029.0,19540605,19570613
203010,99999,SAVITSJVATNET,SV,,,+76.917,+015.833,+0115.0,19600104,19621231
204050,99999,TUNHEIM,SV,,,+74.483,+019.250,+0003.0,19600102,19621231
209210,99999,BOGUS SOVIET,FR,,,+49.783,+004.633,+0156.1,19850301,20030819
260120,99999,SORVE,EN,,,+57.917,+022.050,+0002.0,19591101,20040912
260270,99999,OSMUSSAR ISLAND,EN,,,+59.333,+023.250,+0005.0,19601201,19621119
260290,99999,PAKRI,EN,,,+59.383,+024.033,+0026.0,19591223,20150513
260340,99999,NAISSAAR ISLAND,EN,,,+59.600,+024.417,+0002.0,19600817,20040717
260380,99999,TALLINN,EN,,EETN,+59.413,+024.833,+0039.9,19530216,20150513
260381,99999,PARNU,EN,,,+58.417,+024.467,+0047.0,20040713,20150513
260390,99999,MUSTAMETSA,EN,,,+59.450,+025.650,+0070.0,19590101,19630305
260450,99999,KUNDA,EN,,,+59.517,+026.550,+0003.0,19590101,20150513
260460,99999,JOHVI,EN,,,+59.333,+027.383,+0075.0,19590101,20150513
260490,99999,JOHVI ESTONIA,EN,,,+59.367,+027.417,,19550101,19570630
260500,99999,MOSCNI ISLAND,EN,,,+60.000,+027.833,+0006.0,19590101,20030310
260570,99999,SILLAMAE,EN,,,+59.400,+027.750,+0016.0,19590102,19621229
260580,99999,NARVA-JOESUU,EN,,,+58.917,+028.117,+0029.9,19590101,20150513
261148,99999,MINSK 2,BO,,UMMS,+53.882,+028.031,+0204.2,19990114,20150513
261149,99999,MOGILEV,BO,,,+53.950,+030.100,+0194.0,20040810,20150513
261150,99999,RISTNA,EN,,,+58.917,+022.067,+0009.0,19550101,20150513
261160,99999,KARDLA,EN,,EEKA,+58.991,+022.831,+0005.5,19590101,20150512
261161,99999,KURESSAARE,EN,,,+58.217,+022.500,+0004.0,20040510,20150512
261190,99999,METSKULA,EN,,,+58.567,+022.533,+0017.0,19590101,19630517
261200,99999,HELTERMAA,EN,,,+58.867,+023.050,+0004.0,19590101,20050914
261210,99999,SUTLEPA,EN,,,+59.033,+023.650,+0005.0,19550101,19570630
261220,99999,RIGULDI,EN,,,+59.133,+023.533,+0003.0,19590101,19631018
261240,99999,LAANE-NIGULA,EN,,,+58.950,+023.817,+0025.0,19590101,20150513
261280,99999,VIRTSU,EN,,,+58.567,+023.517,+0003.0,19590102,20150513
261340,99999,KUUSIKU,EN,,,+58.967,+024.733,+0052.0,19690101,20150513
261350,99999,TURI,EN,,,+58.817,+025.417,+0065.0,19550101,20150513
261410,99999,VALKE-MAARJA,EN,,,+59.133,+026.233,+0123.0,19621211,20150513
261440,99999,JOGEVA,EN,,,+58.750,+026.417,+0071.0,20010919,20150513
261450,99999,TILRIKOJA,EN,,,+58.867,+026.950,+0034.0,19550101,20150513
262140,99999,VILSANDI,EN,,,+58.383,+021.817,+0006.0,19590101,20150513
262150,99999,KURESSAARE-ROOMASSAARE,EN,,,+58.233,+022.500,+0004.0,19550101,20051225
262180,99999,SORVE,EN,,,+57.917,+022.050,+0004.0,19730101,20150513
262260,99999,KIHNU,EN,,,+58.100,+023.967,+0004.0,19590101,20150513
262270,99999,RUHNU,EN,,,+57.783,+023.250,+0002.0,19611110,20150513
262290,99999,AINAZI,LG,,,+57.867,+024.367,+0005.0,19550101,20150513
262310,99999,PJARNU-SAUGA,EN,,,+58.417,+024.467,+0008.0,19480101,20140828
262330,99999,VILJANDI,EN,,,+58.367,+025.600,+0086.0,19590101,20150513
262380,99999,RUJIENA,LG,,,+57.900,+025.383,+0012.0,19590101,20150513
262420,99999,TARTU,EN,,EETU,+58.307,+026.690,+0066.8,19480101,20150513
262470,99999,VALGA,EN,,,+57.783,+026.033,+0066.0,19590101,20150513
262490,99999,VORU,EN,,,+57.850,+027.017,+0083.0,19590101,20150513
263100,99999,STENDE,BO,,,+57.167,+022.500,+0070.0,19550101,19800824
263130,99999,KOLKA,LG,,,+57.750,+022.600,+0005.0,19550101,20150513
263140,99999,VENTSPILS,LG,,UMRW,+57.400,+021.533,+0003.0,19480101,20140828
263180,99999,STENDE,LG,,,+57.183,+022.550,+0079.0,19590101,20150513
263240,99999,MERSRAGS,LG,,,+57.350,+023.117,+0006.0,19590101,20150513
263260,99999,SKULTE,LG,,,+57.317,+024.417,+0010.0,19590101,20150513
263350,99999,PRIEKULI,LG,,,+57.317,+025.333,+0122.0,19550101,20150513
263390,99999,ZOSENI,LG,,,+57.133,+025.917,+0180.0,19950101,20150513
263460,99999,ALUKSNE,LG,,,+57.433,+027.033,+0193.0,19590101,20150513
263480,99999,GULBENE,LG,,,+57.133,+026.717,+0143.0,19480101,20150513
263570,99999,VILAKA,LG,,,+57.183,+027.667,+0093.0,19590101,20110312
264030,99999,PAVILOSTA,LG,,,+56.883,+021.183,+0010.0,19590101,20150513
264050,99999,VENTSPILS,LG,,,+57.350,+021.533,+0006.0,20040905,20150513
264060,99999,LIEPAJA INTL,LG,,EVLA,+56.518,+021.097,+0004.9,19550101,20150513
264140,99999,KAZDANGA,LG,,,+56.733,+021.733,+0095.0,19690101,20040926
264160,99999,SALDUS,LG,,,+56.683,+022.500,+0112.0,19550101,20150513
264190,99999,AUCE,LG,,,+56.467,+022.833,+0104.0,19690101,20080827
264220,99999,RIGA,LG,,UMRR,+56.917,+023.967,+0026.0,19280102,20140103
264225,99999,RIGA,LG,,EVRR,+56.967,+024.050,+0026.0,19940718,20150513
264240,99999,DOBELE,LG,,,+56.617,+023.317,+0044.0,19960501,20150513
264250,99999,JELGAVA,LG,,,+56.650,+023.733,+0009.0,19590101,20150513
264290,99999,BAUSKA,LG,,,+56.400,+024.217,+0033.0,19590101,20150513
264350,99999,SKRIVERI,LG,,,+56.650,+025.133,+0083.0,19550101,20150513
264360,99999,ZILANI,LG,,,+56.517,+025.917,+0109.0,19590101,20150513
264410,99999,MADONA,LG,,,+56.883,+026.333,+0251.0,19590101,19800503
264460,99999,REZEKNE,LG,,,+56.533,+027.267,+0157.0,19550101,20150513
264470,99999,MADONA,LG,,,+56.850,+026.233,+0133.0,19280102,20150511
265010,99999,MAZEIKIAI,LH,,,+56.350,+022.317,+0066.8,20140701,20150311
265020,99999,PALANGA INTL,LH,,EYPA,+55.973,+021.094,+0010.1,19590101,20150513
265021,99999,SIAULIAI INTL,LH,,,+55.883,+023.383,+0138.0,20040106,20150513
265030,99999,RUCAVA,LG,,,+56.150,+021.167,+0019.0,19590101,19801013
265090,99999,KLAIPEDA,LH,,,+55.733,+021.083,+0007.3,19290801,20150512
265150,99999,TELSIAI,LH,,,+55.967,+022.250,+0152.0,19590101,20150401
265180,99999,LAUKUVA,LH,,,+55.617,+022.233,+0166.0,19590101,20150512
265240,99999,SIAULIAI,LH,,,+55.933,+023.317,+0107.0,19550101,20140521
265290,99999,PANEVEZYS,LH,,EYPP,+55.733,+024.417,+0058.3,19590101,20150327
265310,99999,BIRZAI,LH,,,+56.200,+024.767,+0051.5,19590101,20150513
265440,99999,DAUGAVPILS,LG,,,+55.867,+026.617,+0122.0,19550101,20150513
265470,99999,DUKSTAS,LH,,,+55.517,+026.300,+0168.0,20010705,20140908
265510,99999,DAGDA,LG,,,+56.100,+027.550,+0181.0,19590101,20070227
265540,99999,VERHNEDVINSK,BO,,,+55.817,+027.950,+0132.0,19590101,20150513
265660,99999,YEZERISHCHE,BO,,,+55.833,+029.983,+0171.0,19730101,19820525
265680,99999,SHCHELOKI,BO,,,+55.683,+029.817,+0213.0,19610209,19631023
266000,99999,SILUTE,LH,,,+55.350,+021.467,+0005.0,19940601,20150326
266030,99999,NIDA,LH,,,+55.300,+021.000,+0002.6,19590101,20140908
266150,99999,TAURAGE,LH,,,+55.250,+022.283,+0034.5,19590101,20050912
266200,99999,DOTNUVA,LH,,,+55.400,+023.883,+0077.1,19590101,20020131
266210,99999,RASEINIAI,LH,,,+55.400,+023.150,+0110.5,19590101,20150330
266290,99999,KAUNAS,LH,,,+54.883,+023.833,+0077.0,19530216,20150513
266295,99999,KAUNAS INTL,LH,,EYKA,+54.964,+024.085,+0078.0,19980301,20150513
266330,99999,UTENA,LH,,,+55.517,+025.583,+0105.7,19590101,20150513
266340,99999,UKMERGE,LH,,,+55.267,+024.767,+0073.2,19590101,20150401
266360,99999,SVENCIONYS,LH,,,+55.150,+026.167,+0222.3,20140701,20150311
266430,99999,SHARCOVSCHINA,BO,,,+55.367,+027.467,+0131.0,19610208,20150513
266440,99999,SVENCIONYS LITHUANIA,LH,,,+55.117,+026.167,,19590101,19600929
266450,99999,LYNTUPY,BO,,,+55.050,+026.317,+0212.0,19610208,20150513
266490,99999,BUDSLAV,BO,,,+54.817,+027.533,+0177.0,19730101,20020518
266530,99999,POLOTSK,BO,,,+55.467,+028.767,+0133.0,19610207,20150513
266570,99999,DOKSHITSY,BO,,,+54.883,+027.750,+0193.0,19610930,20150512
266590,99999,LEPEL,BO,,,+54.883,+028.700,+0174.0,19590101,20150512
266660,99999,VITEBSK,BO,,UMII,+55.127,+030.350,+0207.9,19320101,20150513
266661,99999,GRODNO,BO,,,+53.600,+024.533,+0138.0,20040713,20150513
266680,99999,SENNO,BO,,,+54.817,+029.683,+0176.0,19600127,20150512
267130,99999,KYBARTAI,LH,,,+54.650,+022.800,+0059.4,19330102,20140908
267140,99999,MARIJAMPOLE,LH,,,+54.533,+023.350,+0086.0,20130813,20150328
267280,99999,LAZDIJAI,LH,,,+54.233,+023.517,+0133.6,19590101,20020131
267300,99999,VILNIUS INTL,LH,,EYVI,+54.634,+025.286,+0196.9,19340313,20150513
267320,99999,VILNIUS,LH,,,+54.633,+025.283,+0196.0,20010705,20020920
267360,99999,OSMJANY,BO,,,+54.450,+025.950,+0211.0,19690101,20100308
267370,99999,VARENA,LH,,,+54.250,+024.550,+0110.7,19590101,20020131
267450,99999,VILEYKA,BO,,,+54.483,+026.900,+0183.0,19610209,20050312
267460,99999,STARINKI,BO,,,+54.500,+027.317,,19620106,19620122
267480,99999,MOLODECNO,BO,,,+54.317,+026.883,+0155.0,19600208,20070718
267490,99999,RADOSKOVICI,BO,,,+54.200,+027.283,+0198.0,19610207,20050307
267590,99999,BORISOV,BO,,,+54.267,+028.500,+0189.0,19590103,20150513
267630,99999,ORSHA,BO,,,+54.500,+030.417,+0185.0,19460101,20150513
267640,99999,SLAVNOYE,BO,,,+54.300,+029.433,+0193.0,19610220,19771012
267660,99999,BOGUS SOVIET,BO,,,,,,19810101,19820126
267740,99999,GORKI,BO,,,+54.300,+030.933,+0205.0,19320101,20150513
267810,99999,SMOLENSK,BO,,,+54.750,+032.067,+0239.0,19361231,20150429
268250,99999,GRODNO,BO,,,+53.600,+024.050,+0134.0,19340329,20140829
268320,99999,LIDA,BO,,,+53.850,+025.317,+0157.0,19340331,20150513
268340,99999,SCUCIN,BO,,,+53.650,+024.800,+0178.0,19730101,20021205
268360,99999,NOVOGRUDOK,BO,,,+53.600,+025.850,+0280.0,19600108,20150513
268460,99999,STOLBTSY,BO,,,+53.620,+027.080,+0190.0,19610209,20150512
268500,99999,MINSK 1,BO,,UMMM,+53.864,+027.540,+0228.0,19320101,20150513
268530,99999,BEREZINO,BO,,,+53.833,+028.983,+0154.0,19600401,20150513
268550,99999,MARIYNA GORKA,BO,,,+53.450,+028.133,+0177.0,19610204,20150513
268630,99999,MOGILEV,BO,,,+53.950,+030.067,+0192.0,19550101,20140829
268640,99999,KLICHEV,BO,,,+53.500,+029.333,+0155.0,19610203,20150513
268780,99999,SLAVGOROD,BO,,,+53.450,+031.017,+0170.0,19610203,20150513
268870,99999,KOSTUCKOVICHI,BO,,,+53.350,+032.067,+0167.0,19600110,20150513
269230,99999,VOLKOVYSK,BO,,,+53.170,+024.450,+0183.0,19600307,20150513
269290,99999,PRUZANY,BO,,,+52.600,+024.467,+0167.0,19600101,20021011
269380,99999,IVACEVICI,BO,,,+52.720,+025.350,+0156.0,19590101,20150512
269390,99999,BEREZOVKA,BO,,,+53.017,+025.750,+0176.0,19340502,19381231
269410,99999,BARANOVICHI,BO,,,+53.117,+026.000,+0193.0,19550101,20150513
269470,99999,GANEVICI,BO,,,+52.750,+026.483,+0157.0,19600113,20020725
269500,99999,URECH'YE,BO,,,+52.950,+027.883,+0146.0,19610623,20081127
269510,99999,SLUTSK,BO,,,+53.033,+027.550,+0162.0,19590101,20150513
269520,99999,MLYNOK,BO,,,+53.083,+028.167,+0155.0,19600502,19620222
269610,99999,BOBRUISK,BO,,,+53.217,+029.183,+0156.0,19550101,20150513
269660,99999,ZHLOBIN,BO,,,+52.900,+030.033,+0142.0,19610203,20150513
269740,99999,CECERSK,BO,,,+52.917,+030.900,+0142.0,19600101,20040520
330001,99999,LUHANSK INTL,UP,,UKCW,+48.417,+039.374,+0193.9,20040510,20140608
330002,99999,DONETSK INTL,UP,,UKCC,+48.074,+037.740,+0241.1,20040510,20140603
330003,99999,LOZUVATKA INTL,UP,,UKDR,+48.043,+033.210,+0124.4,20040510,20150513
330004,99999,DNIPROPETROVSK INTL,UP,,UKDD,+48.357,+035.101,+0146.6,20040510,20150513
330005,99999,IVANO FRANKIVSK,UP,,,+48.883,+024.683,+0287.0,20040510,20150513
330010,99999,VYSOKOJE,BO,,,+52.367,+023.433,+0163.0,19610207,20020725
330080,99999,BREST,BO,,UMBB,+52.108,+023.898,+0142.6,19310110,20150513
330150,99999,TELEKHANI,BO,,,+52.517,+025.850,+0155.0,19811101,20030124
330190,99999,PINSK,BO,,,+52.117,+026.117,+0142.0,19290802,20150513
330270,99999,ZHITCKOVICHI,BO,,,+52.217,+027.867,+0137.0,19460403,20150513
330360,99999,MOZYR,BO,,,+51.950,+029.167,+0190.0,19590101,20150513
330380,99999,VASILEVICHI,BO,,,+52.250,+029.833,+0142.0,19320101,20150513
330410,99999,GOMEL,BO,,UMGG,+52.527,+031.017,+0143.9,19550101,20150513
330490,99999,SEMENOVKA,UP,,,+52.183,+032.583,+0161.0,19590101,20150513
330580,99999,DRUZHBA,UP,,,+52.050,+033.950,+0190.0,19690101,20150513
330670,99999,SVITYAZ,UP,,,+51.483,+023.850,+0164.0,19590101,20150512
330750,99999,PNEVNO,UP,,,+51.667,+025.267,+0152.0,19840106,20020331
330880,99999,SARNY,UP,,,+51.283,+026.617,+0156.0,19480101,20150513
331050,99999,LELOIOV,BO,,,+51.783,+028.333,+0141.0,19570701,20010908
331240,99999,BRAGIN,BO,,,+51.817,+030.300,+0116.0,19610203,20150512
331350,99999,CHERNIHIV,UP,,,+51.467,+031.250,+0141.0,19460102,20150513
331360,99999,VOLSKOVTSKY,UP,,,+51.567,+031.967,+0143.0,19840115,20011222
331490,99999,BOGUS UKRAINIAN,UP,,,,,,19840606,19841206
331560,99999,GLUKHOV,UP,,,+51.683,+033.917,+0180.0,19840602,19980420
331730,99999,KOVEL',UP,,,+51.217,+024.683,+0174.0,19590101,20150513
331770,99999,VOLODYMYR-VOLYNS'KYI,UP,,,+50.833,+024.317,+0194.0,19590101,20150513
331820,99999,MANEVICHI,UP,,,+51.283,+025.533,+0183.0,19790601,20011222
331870,99999,LUTS'K,UP,,,+50.700,+025.500,+0232.0,19310105,20150513
332030,99999,OLEVSK,UP,,,+51.217,+027.633,+0183.0,19550101,20150513
332130,99999,OVRUCH,UP,,,+51.317,+028.783,+0170.0,19480101,20150513
332150,99999,KOROSTEN,UP,,,+50.950,+028.650,+0189.0,19790701,20021222
332220,99999,VOLYA,UP,,,+51.233,+029.383,+0137.0,19840602,19940512
332280,99999,TETERIV,UP,,,+50.700,+029.583,+0132.0,19590101,20150513
332310,99999,CHORNOBYL',UP,,,+51.283,+030.233,+0127.0,19550101,20150513
332360,99999,OSTER,UP,,,+50.950,+030.883,+0104.0,19840607,20150327
332460,99999,NIZHYN,UP,,,+51.050,+031.900,+0126.0,19550101,20150513
332610,99999,KONOTOP,UP,,,+51.233,+033.200,+0149.0,19361231,20150513
332680,99999,ROMNY,UP,,,+50.767,+033.450,+0169.0,19590101,20150513
332710,99999,BELOPOL'E,UP,,,+51.150,+034.333,+0156.0,19590101,19890717
332750,99999,SUMY,UP,,,+50.850,+034.667,+0181.0,19460307,20150513
332870,99999,RAVA-RUS'KA,UP,,,+50.250,+023.633,+0251.0,19590101,20150513
332880,99999,KAMENKA-BUGSKAYA,UP,,,+50.100,+024.350,+0228.0,19590101,20010124
332960,99999,DUBNO,UP,,,+50.417,+025.750,+0216.0,19890701,20150327
332970,99999,BRODY,UP,,,+50.100,+025.150,+0228.0,19590101,20150513
332990,99999,KREMENETS,UP,,,+50.133,+025.733,+0259.0,19630201,20150513
333010,99999,RIVNE INTL,UP,,UKLR,+50.607,+026.142,+0230.1,19590101,20150513
333011,99999,UZHHOROD,UP,,,+48.633,+022.267,+0120.0,20040713,20140220
333012,99999,MYKOLAIV,UP,,,+47.050,+031.917,+0058.0,20040713,20150513
333120,99999,NOVOHRAD-VOLYNS'KYI,UP,,,+50.600,+027.633,+0218.0,19590101,20150513
333170,99999,SHEPETIVKA,UP,,,+50.167,+027.033,+0278.0,19361231,20150513
333250,99999,ZHYTOMYR,UP,,,+50.233,+028.733,+0224.0,19480102,20150513
333390,99999,FASTOV,UP,,,+50.083,+029.917,+0209.0,19800402,20011222
333450,99999,ZHULIANY INTL,UP,,UKKK,+50.402,+030.451,+0178.6,19320101,20150513
333451,99999,ANTONOV INTL,UP,,UKKM,+50.603,+030.192,+0157.6,20040713,20150513
333460,99999,KIEV/BORISPOL,UP,,,+50.350,+030.917,+0125.0,19590101,19900424
333463,99999,KIEV/BORISPOL,UP,,,+50.350,+030.917,+0125.0,19900424,19901218
333470,99999,BORYSPIL INTL,UP,,UKBB,+50.345,+030.895,+0130.1,19610404,20150513
333530,99999,BOGUS SOVIET,UP,,,,,,19910403,20030511
333560,99999,YAHOTYN,UP,,,+50.217,+031.800,+0128.0,19590101,20150513
333620,99999,PRILUKY,UP,,,+50.583,+032.383,+0133.0,19550101,20150513
333680,99999,GREBENKA,UP,,,+50.133,+032.450,+0114.0,19590101,19880502
333740,99999,LOHVICA,UP,,,+50.367,+033.267,+0127.0,19840112,19890930
333760,99999,HADIACH,UP,,,+50.367,+033.983,+0154.0,19590101,20150513
333770,99999,LUBNY,UP,,,+50.000,+033.017,+0158.0,19460101,20150513
333820,99999,LEBEDIN,UP,,,+50.583,+034.483,+0142.0,19890701,19990327
333910,99999,MOSTISKA,UP,,,+49.800,+023.150,+0216.0,19590101,20020609
333920,99999,YAVOROV,UP,,,+49.933,+023.383,+0229.0,19890701,19940420
333930,99999,LVIV INTL,UP,,UKLL,+49.813,+023.956,+0326.4,19280102,20150513
333931,99999,CHERNIVTSI,UP,,,+48.250,+025.983,+0258.0,20040713,20140224
333980,99999,DROHOBYCH,UP,,,+49.350,+023.517,+0276.0,19590101,20150513
334090,99999,BEREZHANY,UP,,,+49.433,+024.950,+0304.0,19590101,20150513
334150,99999,TERNOPIL',UP,,,+49.533,+025.667,+0329.0,19340329,20150513
334210,99999,YAMPOL',UP,,,+49.967,+026.250,+0282.0,19890701,19950725
334290,99999,KHMEL'NYTS'KYI,UP,,,+49.433,+026.983,+0350.0,19550101,20150513
334390,99999,KHMELNYK,UP,,,+49.567,+027.933,+0284.0,19810101,20150513
334460,99999,BILOPILLJA,UP,,,+49.833,+028.883,+0258.0,19550101,20150513
334640,99999,BILA TSERKVA,UP,,,+49.750,+030.117,+0180.0,19590101,20150513
